"","Estimate","Std. Error","z value","Pr(>|z|)"
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENH",-4502061644115402,4439158049657.39,-1014.17016329546,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATENJ",1537983452121.22,4439158238365.75,0.346458353033934,0.72899827779882
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENJ",1537983452120.98,4439158238365.74,0.346458353033882,0.728998277798858
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATENJ",1537983452121.55,4439158238365.72,0.34645835303401,0.728998277798762
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENJ",1537983452121.27,4439158238365.75,0.346458353033946,0.72899827779881
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATENJ",1537983452122.72,4439158238365.77,0.346458353034271,0.728998277798566
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATENJ",1537983452122.09,4439158238365.81,0.346458353034125,0.728998277798676
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENM",1537983452123.46,4439158238365.79,0.346458353034437,0.728998277798441
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENM",-4502061640565089,4439152417704.49,-1014.17144917343,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENV",-4502061646374076,4439158623729.59,-1014.17003265174,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENV",1537983452107.79,4439158238366.43,0.346458353030856,0.728998277801133
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATENV",1537983452122.47,4439158238365.75,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATENY",1537983452122.46,4439158238365.71,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATENY",1537983452121.13,4439158238365.79,0.346458353033912,0.728998277798836
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATENY",-4502061643846552,4439158244852.42,-1014.17011864064,0
"JOB_INFO_EDUCATIONHigh School:FOREIGN_WORKER_INFO_STATENY",1537983452123.17,4439158238365.76,0.346458353034372,0.72899827779849
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATENY",1537983452121.13,4439158238365.7,0.346458353033919,0.728998277798831
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATENY",1537983452123.27,4439158238365.78,0.346458353034395,0.728998277798473
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATENY",1537983452120.69,4439158238365.76,0.346458353033813,0.72899827779891
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEOH",1537983452121.45,4439158238365.78,0.346458353033984,0.728998277798782
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEOH",-4502061643918114,4439158238819.5,-1014.17012003504,0
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEOH",1537983452120.65,4439158238365.68,0.346458353033812,0.728998277798911
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEOH",-4502061650588641,4439157520573.73,-1014.17028562816,0
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEOH",-4502061643090223,4439158298582.72,-1014.17010619504,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEOK",1537983452122.74,4439158238365.7,0.346458353034281,0.728998277798559
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEOK",1537983452123.16,4439158238365.74,0.346458353034372,0.72899827779849
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEOK",-4502061602194474,4439158440890.51,-1014.1700644709,0
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEOR",1537983452121.05,4439158238365.66,0.346458353033904,0.728998277798842
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEOR",1537983452105.66,4439158238364.43,0.346458353030533,0.728998277801375
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEOR",1537983452123,4439158238365.72,0.346458353034337,0.728998277798516
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEOR",1537983452124.26,4439158238365.75,0.34645835303462,0.728998277798304
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEOR",4505137607657667,4439159877188.71,1014.8626614707,0
"JOB_INFO_EDUCATIONAssociate's:FOREIGN_WORKER_INFO_STATEPA",1384652959024.18,4439158256737.93,0.311917908518466,0.755102912004802
"JOB_INFO_EDUCATIONBachelor's:FOREIGN_WORKER_INFO_STATEPA",1537983452121.8,4439158238365.72,0.346458353034068,0.728998277798719
"JOB_INFO_EDUCATIONDoctorate:FOREIGN_WORKER_INFO_STATEPA",1537983452121.81,4439158238365.84,0.34645835303406,0.728998277798725
"JOB_INFO_EDUCATIONMaster's:FOREIGN_WORKER_INFO_STATEPA",1537983452120.89,4439158238365.64,0.346458353033869,0.728998277798868
"JOB_INFO_EDUCATIONNone:FOREIGN_WORKER_INFO_STATEPA",1537983452122.45,4439158238365.69,0.346458353034216,0.728998277798607
"JOB_INFO_EDUCATIONOther:FOREIGN_WORKER_INFO_STATEPA",1537983452121.23,4439158238365.8,0.346458353033934,0.72899827779882
